term,curie,acc,name,description,is_obsolete,replacement,replacement_acc
http://purl.obolibrary.org/obo/PATO_0000904,PATO:0000904,PATO:0000904,obsolete wild abortive value,,true,,
http://purl.obolibrary.org/obo/PATO_0000001,PATO:0000001,PATO:0000001,quality,A dependent entity that inheres in a bearer by virtue of how the bearer is related to other entities,,,
http://purl.obolibrary.org/obo/PATO_0001808,PATO:0001808,PATO:0001808,increased sensitivity to irradiation,A sensitivity to irradiation which is relatively high.,,,
http://purl.obolibrary.org/obo/PATO_0000714,PATO:0000714,PATO:0000714,obsolete latency value,,true,,
http://purl.obolibrary.org/obo/PATO_0001618,PATO:0001618,PATO:0001618,increased tonicity,A tonicity which is relatively high.,,,
http://purl.obolibrary.org/obo/PATO_0000524,PATO:0000524,PATO:0000524,obsolete plant growth hormone sensitivity value,,true,,
http://purl.obolibrary.org/obo/PATO_0001428,PATO:0001428,PATO:0001428,medium acidity,A concentration quality inhering in a medium by virtue of the bearer's tendency to hydronate a specific reference base.,,,
http://purl.obolibrary.org/obo/PATO_0000144,PATO:0000144,PATO:0000144,obsolete solid substance,,true,,
http://purl.obolibrary.org/obo/PATO_0001048,PATO:0001048,PATO:0001048,obsolete relative resistance,,true,,
http://purl.obolibrary.org/obo/PATO_0002002,PATO:0002002,PATO:0002002,has extra parts of type,"The bearer of this quality has_part > n of the indicated entity type, where n is the normal amount for a comparable organism. Note that the bearer of the quality is the whole, not the part.",,,
http://purl.obolibrary.org/obo/PATO_0000886,PATO:0000886,PATO:0000886,obsolete absolute litter size value,,true,,
http://purl.obolibrary.org/obo/PATO_0000696,PATO:0000696,PATO:0000696,obsolete texture value,,true,,
http://purl.obolibrary.org/obo/PATO_0001650,PATO:0001650,PATO:0001650,increased resistance to,A resistance to a stimulus which is relatively high.,,,
http://purl.obolibrary.org/obo/PATO_0001460,PATO:0001460,PATO:0001460,anaerobic (for occurrence),A sensitivity of a process inhering in a biological process by virtue of the process unfolding in a location without oxygen.,,,
http://purl.obolibrary.org/obo/PATO_0002364,PATO:0002364,PATO:0002364,shortened,A quality inhering in a bearer by virtue of the bearer's length being notably lower than its width.,,,
http://purl.obolibrary.org/obo/PATO_0001270,PATO:0001270,PATO:0001270,desaturated cyan,A color consisting of cyan colour and low saturation.,,,
http://purl.obolibrary.org/obo/PATO_0002174,PATO:0002174,PATO:0002174,misaligned away from,An alignment quality inhering in a bearer by virtue of the bearer's being in a improper spatial positioning away from an additional entity.,,,
http://purl.obolibrary.org/obo/PATO_0001080,PATO:0001080,PATO:0001080,obsolete relative work,,true,,
http://purl.obolibrary.org/obo/PATO_0000107,PATO:0000107,PATO:0000107,obsolete alkali sensitivity,,true,,
http://purl.obolibrary.org/obo/PATO_0000849,PATO:0000849,PATO:0000849,obsolete absolute auditory ability,,true,,
http://purl.obolibrary.org/obo/PATO_0000659,PATO:0000659,PATO:0000659,obsolete temparature_quantity,,true,,
http://purl.obolibrary.org/obo/PATO_0001803,PATO:0001803,PATO:0001803,phototoxic,A photosensitivity quality inhering in a bearer by virtue of the bearer's disposition to being susceptible to damage by light.,,,
http://purl.obolibrary.org/obo/PATO_0000469,PATO:0000469,PATO:0000469,obsolete high,,true,,
http://purl.obolibrary.org/obo/PATO_0001613,PATO:0001613,PATO:0001613,decreased variability of color,A variability of color which is relatively low.,,,
http://purl.obolibrary.org/obo/PATO_0002517,PATO:0002517,PATO:0002517,saddle-shaped,A shape quality inhering in a bearer by virtue of the bearer's similarity to the appearance of a saddle.,,,
http://purl.obolibrary.org/obo/PATO_0000279,PATO:0000279,PATO:0000279,male fertility,"A fertility quality of inhering in a male by virtue of the bearer's disposition to initiate, sustain, or support reproduction.",,,
http://purl.obolibrary.org/obo/PATO_0001423,PATO:0001423,PATO:0001423,refractile,A reflectivity quality inhering in the bearer by virtue of the bearer's ability to refract light.,,,
http://purl.obolibrary.org/obo/PATO_0002327,PATO:0002327,PATO:0002327,increased angle to,An angle which is relatively high.,,,
http://purl.obolibrary.org/obo/PATO_0000089,PATO:0000089,PATO:0000089,obsolete relative disease sensitivity,,true,,
http://purl.obolibrary.org/obo/PATO_0001233,PATO:0001233,PATO:0001233,dorsal to,A spatial quality inhering in a bearer by virtue of the bearer's being located toward the back or upper surface of an organism relative to another entity.,,,
http://purl.obolibrary.org/obo/PATO_0002137,PATO:0002137,PATO:0002137,radiopaque,A readiopacity quality inhering in a bearer by virtue of the bearer's prevention of the passage of electromagnetic radiation.,,,
http://purl.obolibrary.org/obo/PATO_0001043,PATO:0001043,PATO:0001043,susceptibility toward,A quality inhering in an entity by virtue of the bearer's propensity to resist an external stimulus.,,,
http://purl.obolibrary.org/obo/PATO_0001975,PATO:0001975,PATO:0001975,unserrated,A surface feature shape quality inhering in a bearer by virtue of the bearer's lacking sharp straight-edged teeth pointing to the apex.,,,
http://purl.obolibrary.org/obo/PATO_0000881,PATO:0000881,PATO:0000881,obsolete gestational period value,,true,,
http://purl.obolibrary.org/obo/PATO_0001785,PATO:0001785,PATO:0001785,splayed,A curvature quality inhering in a bearer by virtue of the bearer's being curved outward.,,,
http://purl.obolibrary.org/obo/PATO_0001595,PATO:0001595,PATO:0001595,depth,A 1-D extent quality inhering in a bearer by virtue of the bearer's downward or backward or inward dimenision.,,,
http://purl.obolibrary.org/obo/PATO_0002499,PATO:0002499,PATO:0002499,posterior orientation,An orientation quality inhering in a bearer by virtue of the bearer having a position that is directed posteriorly.,,,
http://purl.obolibrary.org/obo/PATO_0000102,PATO:0000102,PATO:0000102,obsolete macronutrient sensitivity,,true,,
http://purl.obolibrary.org/obo/PATO_0001006,PATO:0001006,PATO:0001006,obsolete absolute latency,,true,,
http://purl.obolibrary.org/obo/PATO_0005020,PATO:0005020,PATO:0005020,irregularly shaped,"A shape quality inhering on a bearer by virtue of a bearer's shape lacking in pattern or uniformity; for example, it may have sides of different lengths, different curvatures, or unequal angles.",,,
http://purl.obolibrary.org/obo/PATO_0001938,PATO:0001938,PATO:0001938,rhomboid,A spheroid quality inhering in a bearer by virtue of the bearer's being oval and a little angular in the middle.,,,
http://purl.obolibrary.org/obo/PATO_0000844,PATO:0000844,PATO:0000844,obsolete auditory acuity,,true,,
http://purl.obolibrary.org/obo/PATO_0001748,PATO:0001748,PATO:0001748,invaginated,A shape quality in which a portion of the outermost boundary of an entity folds in space such that a portion that was originally convex is now concave.,,,
http://purl.obolibrary.org/obo/PATO_0000654,PATO:0000654,PATO:0000654,obsolete alcochol value,,true,,
http://purl.obolibrary.org/obo/PATO_0001558,PATO:0001558,PATO:0001558,lacking processual parts,A quality of a process inhering in a bearer by virtue of the bearer's lacking a processual part as specified by the additional entity.,,,
http://purl.obolibrary.org/obo/PATO_0000464,PATO:0000464,PATO:0000464,inconspicuous,A quality inhering in a bearer by virtue of not being clearly visible.,,,
http://purl.obolibrary.org/obo/PATO_0001368,PATO:0001368,PATO:0001368,erose,A surface feature shape quality inhering in a bearer by virtue of the bearer's having an irregularly toothed edge.,,,
http://purl.obolibrary.org/obo/PATO_0002512,PATO:0002512,PATO:0002512,confluent with,A positional quality inhering in a bearer by virtue of the bearer flowing or coming together with another entity.,,,
http://purl.obolibrary.org/obo/PATO_0000274,PATO:0000274,PATO:0000274,fertility,"A reproductive quality inhering in a bearer by virtue of the bearer's initiating, sustaining, or supporting reproduction.",,,
http://purl.obolibrary.org/obo/PATO_0001178,PATO:0001178,PATO:0001178,resistant to,A resistance quality inhering in a bearer by virtue of the bearer's resistance to a stimulus.,,,
http://purl.obolibrary.org/obo/PATO_0002322,PATO:0002322,PATO:0002322,hyperelliptic,,,,
http://purl.obolibrary.org/obo/PATO_0000084,PATO:0000084,PATO:0000084,obsolete relative rhythym,,true,,
http://purl.obolibrary.org/obo/PATO_0002132,PATO:0002132,PATO:0002132,"neoplastic, non-invasive",A disposition inhering in a tumour by virtue of the bearer's disposition not to invade surrounding tissues.,,,
http://purl.obolibrary.org/obo/PATO_0001970,PATO:0001970,PATO:0001970,brochidodromous,A branched quality inhering in a bearer by virtue of the bearer's having secondary branches joined together in a series of prominent arches.,,,
http://purl.obolibrary.org/obo/PATO_0001780,PATO:0001780,PATO:0001780,dystrophic,"A size quality inhering in a bearer by virtue of the bearer's being abnormally developed, usually due to malnutrition.",,,
http://purl.obolibrary.org/obo/PATO_0001590,PATO:0001590,PATO:0001590,overlap with,"A structural quality inhering in a bearer by virtue of the bearer's coinciding spatially, partially or wholly with another entity.",,,
http://purl.obolibrary.org/obo/PATO_0002494,PATO:0002494,PATO:0002494,distal orientation,An orientation quality inhering in a bearer by virtue of the bearer having a position that is directed distally.,,,
http://purl.obolibrary.org/obo/PATO_0000807,PATO:0000807,PATO:0000807,obsolete proprioreception value,,true,,
http://purl.obolibrary.org/obo/PATO_0000617,PATO:0000617,PATO:0000617,bent,A shape quality inhering in a bearer by virtue of the bearer's having one or more angle(s) in its length.,,,
http://purl.obolibrary.org/obo/PATO_0000427,PATO:0000427,PATO:0000427,recurrent,A quality of a single process inhering in a bearer by virtue of the bearer's occurring or appearing again or repeatedly.,,,
http://purl.obolibrary.org/obo/PATO_0000237,PATO:0000237,PATO:0000237,obsolete absolute odor_acuity,,true,,
http://purl.obolibrary.org/obo/PATO_0000047,PATO:0000047,PATO:0000047,biological sex,An organismal quality inhering in a bearer by virtue of the bearer's ability to undergo sexual reproduction in order to differentiate the individuals or types involved.,,,
http://purl.obolibrary.org/obo/PATO_0001001,PATO:0001001,PATO:0001001,obsolete absolute alternation,,true,,
http://purl.obolibrary.org/obo/PATO_0000979,PATO:0000979,PATO:0000979,obsolete porosity value,,true,,
http://purl.obolibrary.org/obo/PATO_0000789,PATO:0000789,PATO:0000789,obsolete respiratory function value,,true,,
http://purl.obolibrary.org/obo/PATO_0001933,PATO:0001933,PATO:0001933,opposite,A positional quality inhering in a bearer by virtue of the bearer's being positioned on opposite sides on the same plane.,,,
http://purl.obolibrary.org/obo/PATO_0000599,PATO:0000599,PATO:0000599,decreased width,A width which is relatively small.,,,
http://purl.obolibrary.org/obo/PATO_0001743,PATO:0001743,PATO:0001743,decreased radioactivity,A radioactivity which is relatively high.,,,
http://purl.obolibrary.org/obo/PATO_0001553,PATO:0001553,PATO:0001553,increased sensitivity of a process to oxygen,A sensitivity of occurrent to oxygen which is higher than normal or average.,,,
http://purl.obolibrary.org/obo/PATO_0002457,PATO:0002457,PATO:0002457,leaf-like,A structural quality inhering in a bearer by virtue of the bearer's similarity to the appearance of a leaf.,,,
http://purl.obolibrary.org/obo/PATO_0002267,PATO:0002267,PATO:0002267,edge shape,,,,
http://purl.obolibrary.org/obo/PATO_0001173,PATO:0001173,PATO:0001173,obsolete urine glucose composition value,,true,,
http://purl.obolibrary.org/obo/PATO_0002077,PATO:0002077,PATO:0002077,stacked,A spatial quality inhering in a bearer by virtue of the bearer's being positioned with multiple entities of the same type above and below.,,,
http://purl.obolibrary.org/obo/PATO_0045065,PATO:0045065,PATO:0045065,normal fatigability,A fatigability which is relatively normal or average,,,
http://purl.obolibrary.org/obo/PATO_0015016,PATO:0015016,PATO:0015016,stepped,"Having a shape or form that resembles a step of a stairway (e.g., a ledge or offset margin).",,,
http://purl.obolibrary.org/obo/PATO_0000802,PATO:0000802,PATO:0000802,obsolete sensory function value,,true,,
http://purl.obolibrary.org/obo/PATO_0001706,PATO:0001706,PATO:0001706,behavioural inactive,A behavioral quality inhering in a bearer by virtue of the bearer's disposition to lack activity.,,,
http://purl.obolibrary.org/obo/PATO_0000612,PATO:0000612,PATO:0000612,obsolete relative orientation value,,true,,
http://purl.obolibrary.org/obo/PATO_0001516,PATO:0001516,PATO:0001516,focus,An optical quality where light rays originating from a point on the object converge.,,,
http://purl.obolibrary.org/obo/PATO_0000422,PATO:0000422,PATO:0000422,auxotrophic,A nutritional quality inhering in a bearer by virtue of the bearer's inability to synthesize a particular organic compound required for its growth.,,,
http://purl.obolibrary.org/obo/PATO_0001326,PATO:0001326,PATO:0001326,obsolete left-right symmetry,,true,,
http://purl.obolibrary.org/obo/PATO_0000232,PATO:0000232,PATO:0000232,obsolete taste,,true,,
http://purl.obolibrary.org/obo/PATO_0001136,PATO:0001136,PATO:0001136,obsolete ig e concentration,,true,,
http://purl.obolibrary.org/obo/PATO_0000042,PATO:0000042,PATO:0000042,obsolete relative distance,,true,,
http://purl.obolibrary.org/obo/PATO_0045028,PATO:0045028,PATO:0045028,normal male fertility,A male fertility which is relatively normal or average.,,,
http://purl.obolibrary.org/obo/PATO_0040009,PATO:0040009,PATO:0040009,bowl shaped,A concave 3-D shape quality inhering in a bearer by virtue of the bearer's being shaped in the form of a bowl.,,,
http://purl.obolibrary.org/obo/PATO_0000974,PATO:0000974,PATO:0000974,obsolete relative porosity,,true,,
http://purl.obolibrary.org/obo/PATO_0001878,PATO:0001878,PATO:0001878,sigmoid,"A shape quality inhering in a bearer by virtue of the bearer's consisting of two curves, in opposite directions. S-shaped.",,,
http://purl.obolibrary.org/obo/PATO_0000784,PATO:0000784,PATO:0000784,obsolete excretory function value,,true,,
http://purl.obolibrary.org/obo/PATO_0001688,PATO:0001688,PATO:0001688,increased elevation,An elevation which is relatively high.,,,
http://purl.obolibrary.org/obo/PATO_0000594,PATO:0000594,PATO:0000594,obsolete relative volume value,,true,,
http://purl.obolibrary.org/obo/PATO_0002452,PATO:0002452,PATO:0002452,decondensed,A structural quality inhering in a bearer by virtue of the bearer being thinner or more losely packed.,,,
http://purl.obolibrary.org/obo/PATO_0002262,PATO:0002262,PATO:0002262,phosphorylation,A quality inhering in a protein or a molecule by virtue of the addition of a phosphate (PO4) group to the bearer.,,,
http://purl.obolibrary.org/obo/PATO_0002072,PATO:0002072,PATO:0002072,decreased affinity,An affinity which is relatively low.,,,
http://purl.obolibrary.org/obo/PATO_0045060,PATO:0045060,PATO:0045060,normal volume,A volume which is relatively normal or average,,,
http://purl.obolibrary.org/obo/PATO_0000005,PATO:0000005,PATO:0000005,obsolete absolute activity,,true,,
http://purl.obolibrary.org/obo/PATO_0015011,PATO:0015011,PATO:0015011,decreased humidity,An decrease in humidity.,,,
http://purl.obolibrary.org/obo/PATO_0000937,PATO:0000937,PATO:0000937,disorganized,A structural quality inhering in a bearer by virtue of the bearer's lacking organisation.,,,
http://purl.obolibrary.org/obo/PATO_0000747,PATO:0000747,PATO:0000747,obsolete coordination value,,true,,
http://purl.obolibrary.org/obo/PATO_0000557,PATO:0000557,PATO:0000557,obsolete thermosensitive,,true,,
http://purl.obolibrary.org/obo/PATO_0001701,PATO:0001701,PATO:0001701,mature,"A quality inhering in a bearer by virtue of the bearer's exhibiting complete growth, differentiation, or development.",,,
http://purl.obolibrary.org/obo/PATO_0000367,PATO:0000367,PATO:0000367,right,A directional quality inhering in a bearer by virtue of the bearer's direction that is similar to the direction of an object to the north when it faces west.,,,
http://purl.obolibrary.org/obo/PATO_0001511,PATO:0001511,PATO:0001511,non-functional,A disfunctional quality held by the bearer when the latter is unable to perform a regular function(s).,,,
http://purl.obolibrary.org/obo/PATO_0002415,PATO:0002415,PATO:0002415,focally extensive,Single lesion with expansion into surrounding tissue.,,,
http://purl.obolibrary.org/obo/PATO_0000177,PATO:0000177,PATO:0000177,obsolete physiological function,,true,,
http://purl.obolibrary.org/obo/PATO_0001321,PATO:0001321,PATO:0001321,right angle to,An angle which is 90 degrees to another entity.,,,
http://purl.obolibrary.org/obo/PATO_0002225,PATO:0002225,PATO:0002225,L-shaped,An angular shape quality inhering in a bearer by virtue of the bearer's having a single angle in its length giving the bearer the form of the letter L.,,,
http://purl.obolibrary.org/obo/PATO_0001131,PATO:0001131,PATO:0001131,obsolete absolute ratio value,,true,,
http://purl.obolibrary.org/obo/PATO_0002035,PATO:0002035,PATO:0002035,ipsilateral to,A spatial quality inhering in a bearer by virtue of the bearer's being on the same side in relation to another structure.,,,
http://purl.obolibrary.org/obo/PATO_0045023,PATO:0045023,PATO:0045023,normal fluorescence,A fluorescence which is relatively normal or average.,,,
http://purl.obolibrary.org/obo/PATO_0040004,PATO:0040004,PATO:0040004,plush,A texture quality inhering in a bearer by virtue of the bearer's being covered or partially covered with hair that has increased thickness and softness.,,,
http://purl.obolibrary.org/obo/PATO_0001873,PATO:0001873,PATO:0001873,cylindrical,A convex 3-D shape quality inhering in a bearer by virtue of the bearer's exhibiting a consistently-sized round cross section.,,,
http://purl.obolibrary.org/obo/PATO_0001683,PATO:0001683,PATO:0001683,increased magnetism,A magnetism which is relatively high.,,,
http://purl.obolibrary.org/obo/PATO_0001493,PATO:0001493,PATO:0001493,hypertrophic growth,,,,
http://purl.obolibrary.org/obo/PATO_0002397,PATO:0002397,PATO:0002397,subcircular,"A circular shape quality inhering in a bearer by virtue of the bearer's being nearly, but not perfectly, circular.",,,
http://purl.obolibrary.org/obo/PATO_0001414,PATO:0001414,PATO:0001414,catalytic activity,A physical quality inhering in a catalyst by virtue of the amount of the catalyst's action.,,,
http://purl.obolibrary.org/obo/PATO_0000000,PATO:0000000,PATO:0000000,obsolete pato,,true,,
http://purl.obolibrary.org/obo/PATO_0000932,PATO:0000932,PATO:0000932,obsolete far red light sensitivity,,true,,
http://purl.obolibrary.org/obo/PATO_0001836,PATO:0001836,PATO:0001836,congested,A structural quality inhering in a bearer with some kind of aperture or opening that is blocked or clogged.,,,
http://purl.obolibrary.org/obo/PATO_0000742,PATO:0000742,PATO:0000742,obsolete low enzyme function value,,true,,
http://purl.obolibrary.org/obo/PATO_0001646,PATO:0001646,PATO:0001646,protruding out of,A quality inhering into a bearer by virtue of the bearer's extending out above or beyond its surface or boundary and outwards in relation to the physical space occupied by another entity.,,,
http://purl.obolibrary.org/obo/PATO_0002425,PATO:0002425,PATO:0002425,exposed,Open to view or not covered by another entity.,,,
http://purl.obolibrary.org/obo/PATO_0000552,PATO:0000552,PATO:0000552,obsolete absolute temperature sensitivity value,,true,,
http://purl.obolibrary.org/obo/PATO_0001456,PATO:0001456,PATO:0001456,anaerobic,A quality inhering in a bearer by virtue of the bearer's independence on oxygen.,,,
http://purl.obolibrary.org/obo/PATO_0000362,PATO:0000362,PATO:0000362,obsolete direction value,,true,,
http://purl.obolibrary.org/obo/PATO_0001266,PATO:0001266,PATO:0001266,desaturated blue,A color consisting of blue hue and low saturation.,,,
http://purl.obolibrary.org/obo/PATO_0002410,PATO:0002410,PATO:0002410,beige,A colour that is very pale yellowish brown.,,,
http://purl.obolibrary.org/obo/PATO_0000172,PATO:0000172,PATO:0000172,obsolete relative yield,,true,,
http://purl.obolibrary.org/obo/PATO_0001076,PATO:0001076,PATO:0001076,obsolete relative momentum,,true,,
http://purl.obolibrary.org/obo/PATO_0002220,PATO:0002220,PATO:0002220,phosphorylated,A quality inhering in a protein or a molecule by virtue of the bearer's having a phosphate (PO4) group.,,,
http://purl.obolibrary.org/obo/PATO_0002030,PATO:0002030,PATO:0002030,specificity to,A molecular quality that inheres in a molecular entity by virtue of whether the bearer exhibits the ability of a probe to react precisely with a specific target molecule.,,,
http://purl.obolibrary.org/obo/PATO_0002392,PATO:0002392,PATO:0002392,diagonal to,A spatial quality inhering in a bearer by virtue of the bearer's being located on a sloping line joining two nonconsecutive points of an entity relative to another entity.,,,
http://purl.obolibrary.org/obo/PATO_0000705,PATO:0000705,PATO:0000705,obsolete relative threshold value,,true,,
http://purl.obolibrary.org/obo/PATO_0001609,PATO:0001609,PATO:0001609,sparse,"A spatial pattern inhering in a bearer by virtue of the bearer's being scattered; spread irregularly, and at a distance from each other.",,,
http://purl.obolibrary.org/obo/PATO_0000515,PATO:0000515,PATO:0000515,tolerant to,A resistance quality inhering in a bearer by virtue of its disposition to endure or being insensitive to a stimulus.,,,
http://purl.obolibrary.org/obo/PATO_0001419,PATO:0001419,PATO:0001419,sharp,A shape quality inhering in a bearer by virtue of the bearer's terminating in a point or edge.,,,
http://purl.obolibrary.org/obo/PATO_0000325,PATO:0000325,PATO:0000325,obsolete bright,,true,,
http://purl.obolibrary.org/obo/PATO_0001229,PATO:0001229,PATO:0001229,high saturation,A color saturation which is of high purity.,,,
http://purl.obolibrary.org/obo/PATO_0000135,PATO:0000135,PATO:0000135,obsolete relative_angle,,true,,
http://purl.obolibrary.org/obo/PATO_0001039,PATO:0001039,PATO:0001039,obsolete absolute ratio,,true,,
http://purl.obolibrary.org/obo/PATO_0000877,PATO:0000877,PATO:0000877,obsolete absolute respiratory rate value,,true,,
http://purl.obolibrary.org/obo/PATO_0000687,PATO:0000687,PATO:0000687,obsolete relative rate value,,true,,
http://purl.obolibrary.org/obo/PATO_0001831,PATO:0001831,PATO:0001831,increased female fertility,A female fertility which is relatively high.,,,
http://purl.obolibrary.org/obo/PATO_0000497,PATO:0000497,PATO:0000497,obsolete relative rhythym value,,true,,
http://purl.obolibrary.org/obo/PATO_0001451,PATO:0001451,PATO:0001451,obsolete edematous (sensu botany),An extended swelling in plant organs caused primarily by an excessive accumulation of water.,true,,
http://purl.obolibrary.org/obo/PATO_0002355,PATO:0002355,PATO:0002355,inactive,A quality of a physical object that is currently realizing none of its functions.,,,
http://purl.obolibrary.org/obo/PATO_0001261,PATO:0001261,PATO:0001261,dark red,A color consisting of red hue and low brightness.,,,
http://purl.obolibrary.org/obo/PATO_0002165,PATO:0002165,PATO:0002165,drooping,To bent or hang downwards.,,,
http://purl.obolibrary.org/obo/PATO_0001071,PATO:0001071,PATO:0001071,obsolete relative energy,,true,,
http://purl.obolibrary.org/obo/PATO_0005016,PATO:0005016,PATO:0005016,surrounded by,A positional quality inhering in a bearer by virtue of the bearer's being enclosed on all sides by another entity.,,,
http://purl.obolibrary.org/obo/PATO_0000700,PATO:0000700,PATO:0000700,rough,A texture quality inhering in a bearer by virtue of the bearer's irregular surface.,,,
http://purl.obolibrary.org/obo/PATO_0001604,PATO:0001604,PATO:0001604,decreased life span,A life span which is relatively low.,,,
http://purl.obolibrary.org/obo/PATO_0002508,PATO:0002508,PATO:0002508,concealed,A positional quality inhering in a bearer by virtue of the bearer being hidden from view.,,,
http://purl.obolibrary.org/obo/PATO_0000510,PATO:0000510,PATO:0000510,obsolete temperature sensitivity value,,true,,
http://purl.obolibrary.org/obo/PATO_0002318,PATO:0002318,PATO:0002318,superelliptic,"A shape constituting a transition between a rectangle and a circle; a closed curve, of which the circle and ellipse are special cases, whose parametric equation is x = a.cos2/rt, y = b.cos2/rt",,,
http://purl.obolibrary.org/obo/PATO_0000320,PATO:0000320,PATO:0000320,green,"A color hue with medium-low wavelength of that portion of the visible spectrum lying between yellow and blue, evoked in the human observer by radiant energy with wavelengths of approximately 490 to 570 nanometers.",,,
http://purl.obolibrary.org/obo/PATO_0001224,PATO:0001224,PATO:0001224,obsolete real number,,true,,
http://purl.obolibrary.org/obo/PATO_0002128,PATO:0002128,PATO:0002128,serous,A quality inhering a bearer by virtue of the bearer's containing or resembling serum.,,,
http://purl.obolibrary.org/obo/PATO_0000130,PATO:0000130,PATO:0000130,obsolete relative weight,,true,,
http://purl.obolibrary.org/obo/PATO_0001034,PATO:0001034,PATO:0001034,strain,A physical quality inhering in a bearer by virtue of the relative change in the bearer's length or the bearer's volume when being stretched or squashed.,,,
http://purl.obolibrary.org/obo/PATO_0001966,PATO:0001966,PATO:0001966,convolute,A curled quality inhering in a bearer by virtue of the bearer's one edge of its surface being wholly rolled up in another.,,,
http://purl.obolibrary.org/obo/PATO_0000872,PATO:0000872,PATO:0000872,obsolete anxious,,true,,
http://purl.obolibrary.org/obo/PATO_0001776,PATO:0001776,PATO:0001776,increased flexibility,A flexibility which is relatively high.,,,
http://purl.obolibrary.org/obo/PATO_0000682,PATO:0000682,PATO:0000682,obsolete rate value,,true,,
http://purl.obolibrary.org/obo/PATO_0001586,PATO:0001586,PATO:0001586,variability of rate,A variability quality inhering in a bearer by virtue of whether the bearer exhibits rate variation or change.,,,
http://purl.obolibrary.org/obo/PATO_0000492,PATO:0000492,PATO:0000492,obsolete absolute rhythym value,,true,,
http://purl.obolibrary.org/obo/PATO_0001396,PATO:0001396,PATO:0001396,cellular quality,A monadic quality of continuant that exists at the cellular level of organisation.,,,
http://purl.obolibrary.org/obo/PATO_0002540,PATO:0002540,PATO:0002540,spur shaped,"A shape quality inhering in a bearer by virtue of the bearer's possessing a small, spike-like shape.",,,
http://purl.obolibrary.org/obo/PATO_0002350,PATO:0002350,PATO:0002350,cauline to,A spatial quality inhering in a bearer by virtue of the bearer's being located toward the stalk of an organism relative to another entity.,,,
http://purl.obolibrary.org/obo/PATO_0005011,PATO:0005011,PATO:0005011,continuous with,A positional quality inhering in a bearer by virtue of the bearer possessing an uninterrupted or unbroken connection or spatial distribution relative to the position of another entity.,,,
http://purl.obolibrary.org/obo/PATO_0001929,PATO:0001929,PATO:0001929,variability of shape,A variability quality inhering in a bearer by virtue of whether the bearer exhibits shape variation or change.,,,
http://purl.obolibrary.org/obo/PATO_0000835,PATO:0000835,PATO:0000835,obsolete auditory acuity value,,true,,
http://purl.obolibrary.org/obo/PATO_0001739,PATO:0001739,PATO:0001739,radiation quality,A quality that inheres in an bearer by virtue of how that bearer interacts with radiation.,,,
http://purl.obolibrary.org/obo/PATO_0000645,PATO:0000645,PATO:0000645,hypoplastic,A decreased size quality inhering in a bearer by virtue of the bearer's exhibiting reduced number of cells within an organ or tissue.,,,
http://purl.obolibrary.org/obo/PATO_0001549,PATO:0001549,PATO:0001549,increased sensitivity toward,A sensitivity toward an external stimulus which is higher than normal/average.,,,
http://purl.obolibrary.org/obo/PATO_0000455,PATO:0000455,PATO:0000455,pubescent,A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.,,,
http://purl.obolibrary.org/obo/PATO_0001359,PATO:0001359,PATO:0001359,rugose,A surface feature shape quality inhering in a bearer by virtue of the bearer's having many wrinkles or creases on the surface.,,,
http://purl.obolibrary.org/obo/PATO_0002503,PATO:0002503,PATO:0002503,posterolateral orientation,An orientation quality inhering in a bearer by virtue of the bearer having a position that is directed posterolaterally.,,,
http://purl.obolibrary.org/obo/PATO_0000265,PATO:0000265,PATO:0000265,obsolete relative visual_ability,,true,,
http://purl.obolibrary.org/obo/PATO_0002313,PATO:0002313,PATO:0002313,telescopic,Having or resembling the shape of a telescope.,,,
http://purl.obolibrary.org/obo/PATO_0000075,PATO:0000075,PATO:0000075,obsolete threshability,,true,,
http://purl.obolibrary.org/obo/PATO_0002123,PATO:0002123,PATO:0002123,minimal,"Being smallest in amount, extent or degree.",,,
http://purl.obolibrary.org/obo/PATO_0001961,PATO:0001961,PATO:0001961,in contact with,A structural quality inhering in a bearer by virtue of the bearer's touching another entity.,,,
http://purl.obolibrary.org/obo/PATO_0001581,PATO:0001581,PATO:0001581,decreased contractility,A contractility which is relatively low.,,,
http://purl.obolibrary.org/obo/PATO_0002485,PATO:0002485,PATO:0002485,parallel-sided,A shape quality inhering in a bearer by virtue of the bearer's possessing two sides that are at the same continuous distance relative to each other.,,,
http://purl.obolibrary.org/obo/PATO_0001391,PATO:0001391,PATO:0001391,mosaic trisomy,A trisomy quality inhering in a bearer by virtue of the bearer's having extra chromosomal material in only some of it's cells.,,,
http://purl.obolibrary.org/obo/PATO_0002295,PATO:0002295,PATO:0002295,areolate,"A surface feature shape inhering in a surface by virtue of the bearer's being divided by ridge-like structures into a number of small, irregular spaces.",,,
http://purl.obolibrary.org/obo/PATO_0000608,PATO:0000608,PATO:0000608,closed,A morphological quality inhering in a bearer by virtue of the bearer's affording blocked passage or view.,,,
http://purl.obolibrary.org/obo/PATO_0000418,PATO:0000418,PATO:0000418,obsolete relative number value,,true,,
http://purl.obolibrary.org/obo/PATO_0045093,PATO:0045093,PATO:0045093,south,South is one of the four cardinal directions or compass points. South is the polar opposite of north and is perpendicular to east and west.,,,
