term,curie,acc,name,description,is_obsolete,replacement,replacement_acc
http://purl.obolibrary.org/obo/MA_0001788,MA:0001788,MA:0001788,right lung respiratory bronchiole,,,,
http://purl.obolibrary.org/obo/MA_0002932,MA:0002932,MA:0002932,accessory olfactory bulb external plexiform layer,,,,
http://purl.obolibrary.org/obo/MA_0000694,MA:0000694,MA:0000694,limb skin,,,,
http://purl.obolibrary.org/obo/MA_0001598,MA:0001598,MA:0001598,dental papilla,,,,
http://purl.obolibrary.org/obo/MA_0002742,MA:0002742,MA:0002742,cerebellar peduncle,,,,
http://purl.obolibrary.org/obo/MA_0002552,MA:0002552,MA:0002552,mammary gland milk,,,,
http://purl.obolibrary.org/obo/MA_0002362,MA:0002362,MA:0002362,quadratus lumborum,,,,
http://purl.obolibrary.org/obo/MA_0002172,MA:0002172,MA:0002172,medial plantar vein,,,,
http://purl.obolibrary.org/obo/MA_0000105,MA:0000105,MA:0000105,cellular cartilage,,,,
http://purl.obolibrary.org/obo/MA_0001009,MA:0001009,MA:0001009,medial cerebellar nucleus,,,,
http://purl.obolibrary.org/obo/MA_0000847,MA:0000847,MA:0000847,arcuate nucleus,,,,
http://purl.obolibrary.org/obo/MA_0000657,MA:0000657,MA:0000657,hip muscle,,,,
http://purl.obolibrary.org/obo/MA_0001801,MA:0001801,MA:0001801,respiratory system arterial endothelium,,,,
http://purl.obolibrary.org/obo/MA_0002705,MA:0002705,MA:0002705,hyponychium,,,,
http://purl.obolibrary.org/obo/MA_0000467,MA:0000467,MA:0000467,foot digit 3,,,,
http://purl.obolibrary.org/obo/MA_0001611,MA:0001611,MA:0001611,stomach squamous epithelium,,,,
http://purl.obolibrary.org/obo/MA_0002515,MA:0002515,MA:0002515,intestine secretion,,,,
http://purl.obolibrary.org/obo/MA_0000277,MA:0000277,MA:0000277,neural retinal epithelium,,,,
http://purl.obolibrary.org/obo/MA_0001421,MA:0001421,MA:0001421,cervical vertebra 1,,,,
http://purl.obolibrary.org/obo/MA_0002325,MA:0002325,MA:0002325,intercostales externus,,,,
http://purl.obolibrary.org/obo/MA_0000087,MA:0000087,MA:0000087,aortic valve,,,,
http://purl.obolibrary.org/obo/MA_0001231,MA:0001231,MA:0001231,intrinsic auricular muscle,,,,
http://purl.obolibrary.org/obo/MA_0001041,MA:0001041,MA:0001041,inferior olive beta subnucleus,,,,
http://purl.obolibrary.org/obo/MA_0001973,MA:0001973,MA:0001973,external iliac artery,,,,
http://purl.obolibrary.org/obo/MA_0003128,MA:0003128,MA:0003128,greater omentum,,,,
http://purl.obolibrary.org/obo/MA_0002877,MA:0002877,MA:0002877,mediastinal lymph node,,,,
http://purl.obolibrary.org/obo/MA_0001783,MA:0001783,MA:0001783,lung epithelium,,,,
http://purl.obolibrary.org/obo/MA_0002687,MA:0002687,MA:0002687,small intestine muscularis mucosa,,,,
http://purl.obolibrary.org/obo/MA_0001593,MA:0001593,MA:0001593,tongue papilla,,,,
http://purl.obolibrary.org/obo/MA_0002497,MA:0002497,MA:0002497,liver perisinusoidal space,,,,
http://purl.obolibrary.org/obo/MA_0000100,MA:0000100,MA:0000100,outflow tract,,,,
http://purl.obolibrary.org/obo/MA_0001004,MA:0001004,MA:0001004,cerebellum vermis lobule VII,,,,
http://purl.obolibrary.org/obo/MA_0003160,MA:0003160,MA:0003160,facial muscle,,,,
http://purl.obolibrary.org/obo/MA_0001936,MA:0001936,MA:0001936,cervical artery,,,,
http://purl.obolibrary.org/obo/MA_0000842,MA:0000842,MA:0000842,subparaventricular zone,,,,
http://purl.obolibrary.org/obo/MA_0001746,MA:0001746,MA:0001746,left testis,,,,
http://purl.obolibrary.org/obo/MA_0000652,MA:0000652,MA:0000652,foot muscle,,,,
http://purl.obolibrary.org/obo/MA_0001556,MA:0001556,MA:0001556,mesoduodenum,,,,
http://purl.obolibrary.org/obo/MA_0002700,MA:0002700,MA:0002700,anterior buccal gland,,,,
http://purl.obolibrary.org/obo/MA_0000462,MA:0000462,MA:0000462,distal radio-ulnar joint,,,,
http://purl.obolibrary.org/obo/MA_0001366,MA:0001366,MA:0001366,metacarpal bone digit 3,,,,
http://purl.obolibrary.org/obo/MA_0002510,MA:0002510,MA:0002510,female reproductive system fluid/secretion,,,,
http://purl.obolibrary.org/obo/MA_0000272,MA:0000272,MA:0000272,hyaloid cavity,,,,
http://purl.obolibrary.org/obo/MA_0001176,MA:0001176,MA:0001176,intercostal nerve trunk,,,,
http://purl.obolibrary.org/obo/MA_0002320,MA:0002320,MA:0002320,iliocostalis thoracis,,,,
http://purl.obolibrary.org/obo/MA_0000082,MA:0000082,MA:0000082,ventricle myocardium,,,,
http://purl.obolibrary.org/obo/MA_0003123,MA:0003123,MA:0003123,digit connective tissue,,,,
http://purl.obolibrary.org/obo/MA_0002872,MA:0002872,MA:0002872,cervical vertebra 2 odontoid process,,,,
http://purl.obolibrary.org/obo/MA_0002682,MA:0002682,MA:0002682,esophagus muscle,,,,
http://purl.obolibrary.org/obo/MA_0002492,MA:0002492,MA:0002492,urinary bladder trigone,,,,
http://purl.obolibrary.org/obo/MA_0000805,MA:0000805,MA:0000805,epidermis stratum granulosum,,,,
http://purl.obolibrary.org/obo/MA_0001709,MA:0001709,MA:0001709,ovary mature follicle,,,,
http://purl.obolibrary.org/obo/MA_0000615,MA:0000615,MA:0000615,forelimb muscle,,,,
http://purl.obolibrary.org/obo/MA_0001519,MA:0001519,MA:0001519,joint fibrous capsule,,,,
http://purl.obolibrary.org/obo/MA_0000425,MA:0000425,MA:0000425,left lung,,,,
http://purl.obolibrary.org/obo/MA_0001329,MA:0001329,MA:0001329,clavicle,,,,
http://purl.obolibrary.org/obo/MA_0000235,MA:0000235,MA:0000235,spinal nerve plexus,,,,
http://purl.obolibrary.org/obo/MA_0001139,MA:0001139,MA:0001139,celiac nerve plexus,,,,
http://purl.obolibrary.org/obo/MA_0000045,MA:0000045,MA:0000045,hip,,,,
http://purl.obolibrary.org/obo/MA_0000977,MA:0000977,MA:0000977,islands of Calleja,,,,
http://purl.obolibrary.org/obo/MA_0000787,MA:0000787,MA:0000787,abdominal mammary gland,,,,
http://purl.obolibrary.org/obo/MA_0001931,MA:0001931,MA:0001931,celiac artery,,,,
http://purl.obolibrary.org/obo/MA_0002835,MA:0002835,MA:0002835,sulcus ampullaris,,,,
http://purl.obolibrary.org/obo/MA_0000597,MA:0000597,MA:0000597,lower arm blood vessel,,,,
http://purl.obolibrary.org/obo/MA_0001741,MA:0001741,MA:0001741,prostate gland smooth muscle,,,,
http://purl.obolibrary.org/obo/MA_0002645,MA:0002645,MA:0002645,penile urethra fossa terminalis,,,,
http://purl.obolibrary.org/obo/MA_0001551,MA:0001551,MA:0001551,brunner's gland,,,,
http://purl.obolibrary.org/obo/MA_0002455,MA:0002455,MA:0002455,right coronary artery,,,,
http://purl.obolibrary.org/obo/MA_0001361,MA:0001361,MA:0001361,tibia,,,,
http://purl.obolibrary.org/obo/MA_0001171,MA:0001171,MA:0001171,radial nerve,,,,
http://purl.obolibrary.org/obo/MA_0002075,MA:0002075,MA:0002075,ventral intercostal artery,,,,
http://purl.obolibrary.org/obo/MA_0000008,MA:0000008,MA:0000008,tail,,,,
http://purl.obolibrary.org/obo/MA_0003068,MA:0003068,MA:0003068,tracheobronchial lymph node,,,,
http://purl.obolibrary.org/obo/MA_0000800,MA:0000800,MA:0000800,dermis papillary layer,,,,
http://purl.obolibrary.org/obo/MA_0001704,MA:0001704,MA:0001704,left ovary,,,,
http://purl.obolibrary.org/obo/MA_0000610,MA:0000610,MA:0000610,elbow skin,,,,
http://purl.obolibrary.org/obo/MA_0002608,MA:0002608,MA:0002608,kidney cortex interstitium,,,,
http://purl.obolibrary.org/obo/MA_0001514,MA:0001514,MA:0001514,joint of vertebral body,,,,
http://purl.obolibrary.org/obo/MA_0002418,MA:0002418,MA:0002418,musculoskeletal system,,,,
http://purl.obolibrary.org/obo/MA_0000420,MA:0000420,MA:0000420,lung alveolus,,,,
http://purl.obolibrary.org/obo/MA_0001324,MA:0001324,MA:0001324,nasal cavity epithelium,,,,
http://purl.obolibrary.org/obo/MA_0002228,MA:0002228,MA:0002228,supraorbital vein,,,,
http://purl.obolibrary.org/obo/MA_0000230,MA:0000230,MA:0000230,peripheral nervous system spinal component,,,,
http://purl.obolibrary.org/obo/MA_0001134,MA:0001134,MA:0001134,spinal cord ventral horn,,,,
http://purl.obolibrary.org/obo/MA_0002038,MA:0002038,MA:0002038,retinal artery,,,,
http://purl.obolibrary.org/obo/MA_0000040,MA:0000040,MA:0000040,carpus,,,,
http://purl.obolibrary.org/obo/MA_0000972,MA:0000972,MA:0000972,olfactory bulb internal plexiform layer,,,,
http://purl.obolibrary.org/obo/MA_0001876,MA:0001876,MA:0001876,right ventricle membranous part,,,,
http://purl.obolibrary.org/obo/MA_0000782,MA:0000782,MA:0000782,vibrissa hair,,,,
http://purl.obolibrary.org/obo/MA_0001686,MA:0001686,MA:0001686,urethra epithelium,,,,
http://purl.obolibrary.org/obo/MA_0002830,MA:0002830,MA:0002830,anterior fontanel,,,,
http://purl.obolibrary.org/obo/MA_0000592,MA:0000592,MA:0000592,arm bone,,,,
http://purl.obolibrary.org/obo/MA_0001496,MA:0001496,MA:0001496,vomer bone,,,,
http://purl.obolibrary.org/obo/MA_0002640,MA:0002640,MA:0002640,male urethra,,,,
http://purl.obolibrary.org/obo/MA_0002450,MA:0002450,MA:0002450,body fluid or substance,,,,
http://purl.obolibrary.org/obo/MA_0002260,MA:0002260,MA:0002260,ventral labial vein,,,,
http://purl.obolibrary.org/obo/MA_0002070,MA:0002070,MA:0002070,ulnar artery palmar branch,,,,
http://purl.obolibrary.org/obo/MA_0000003,MA:0000003,MA:0000003,organ system,,,,
http://purl.obolibrary.org/obo/MA_0003253,MA:0003253,MA:0003253,tunica vaginalis testis,,,,
http://purl.obolibrary.org/obo/MA_0003063,MA:0003063,MA:0003063,mediastinal fat pad,,,,
http://purl.obolibrary.org/obo/MA_0000935,MA:0000935,MA:0000935,medial septal nucleus,,,,
http://purl.obolibrary.org/obo/MA_0001839,MA:0001839,MA:0001839,bronchus epithelium,,,,
http://purl.obolibrary.org/obo/MA_0000745,MA:0000745,MA:0000745,lymph node medulla,,,,
http://purl.obolibrary.org/obo/MA_0001649,MA:0001649,MA:0001649,kidney outer cortex,,,,
http://purl.obolibrary.org/obo/MA_0000555,MA:0000555,MA:0000555,thoracic cavity connective tissue,,,,
http://purl.obolibrary.org/obo/MA_0001459,MA:0001459,MA:0001459,bone,,,,
http://purl.obolibrary.org/obo/MA_0002603,MA:0002603,MA:0002603,macula densa,,,,
http://purl.obolibrary.org/obo/MA_0000365,MA:0000365,MA:0000365,liver quadrate lobe,,,,
http://purl.obolibrary.org/obo/MA_0001269,MA:0001269,MA:0001269,ciliary muscle,,,,
http://purl.obolibrary.org/obo/MA_0000175,MA:0000175,MA:0000175,pineal gland,,,,
http://purl.obolibrary.org/obo/MA_0001079,MA:0001079,MA:0001079,superior glossopharyngeal IX ganglion,,,,
http://purl.obolibrary.org/obo/MA_0002223,MA:0002223,MA:0002223,submental vein,,,,
http://purl.obolibrary.org/obo/MA_0002033,MA:0002033,MA:0002033,pulmonary trunk,,,,
http://purl.obolibrary.org/obo/MA_0003216,MA:0003216,MA:0003216,ileum mucosa,,,,
http://purl.obolibrary.org/obo/MA_0002965,MA:0002965,MA:0002965,cerebellum flocculonodular lobe,,,,
http://purl.obolibrary.org/obo/MA_0001871,MA:0001871,MA:0001871,right atrium valve,,,,
http://purl.obolibrary.org/obo/MA_0002775,MA:0002775,MA:0002775,dorsal lateral geniculate nucleus,,,,
http://purl.obolibrary.org/obo/MA_0003026,MA:0003026,MA:0003026,platysma,,,,
http://purl.obolibrary.org/obo/MA_0001681,MA:0001681,MA:0001681,kidney tubule epithelium,,,,
http://purl.obolibrary.org/obo/MA_0002585,MA:0002585,MA:0002585,efferent arteriole,,,,
http://purl.obolibrary.org/obo/MA_0001491,MA:0001491,MA:0001491,maxilla,,,,
http://purl.obolibrary.org/obo/MA_0002395,MA:0002395,MA:0002395,tibialis cranialis,,,,
http://purl.obolibrary.org/obo/MA_0000708,MA:0000708,MA:0000708,artery smooth muscle,,,,
http://purl.obolibrary.org/obo/MA_0000518,MA:0000518,MA:0000518,abdomen blood vessel,,,,
http://purl.obolibrary.org/obo/MA_0000328,MA:0000328,MA:0000328,intestine,,,,
http://purl.obolibrary.org/obo/MA_0000138,MA:0000138,MA:0000138,lymphatic vessel,,,,
http://purl.obolibrary.org/obo/MA_0003198,MA:0003198,MA:0003198,colon muscularis,,,,
http://purl.obolibrary.org/obo/MA_0002928,MA:0002928,MA:0002928,posterior amygdaloid nucleus,,,,
http://purl.obolibrary.org/obo/MA_0000930,MA:0000930,MA:0000930,posterior division of bed nucleus of stria terminalis,,,,
http://purl.obolibrary.org/obo/MA_0001834,MA:0001834,MA:0001834,bronchus reticular lamina,,,,
http://purl.obolibrary.org/obo/MA_0002738,MA:0002738,MA:0002738,fibrous pericardium,,,,
http://purl.obolibrary.org/obo/MA_0000740,MA:0000740,MA:0000740,lymph node cortex,,,,
http://purl.obolibrary.org/obo/MA_0001644,MA:0001644,MA:0001644,major calyx,,,,
http://purl.obolibrary.org/obo/MA_0000550,MA:0000550,MA:0000550,chest connective tissue,,,,
http://purl.obolibrary.org/obo/MA_0002548,MA:0002548,MA:0002548,inguinal fat pad,,,,
http://purl.obolibrary.org/obo/MA_0001454,MA:0001454,MA:0001454,vertebra neural canal,,,,
http://purl.obolibrary.org/obo/MA_0002358,MA:0002358,MA:0002358,psoas major,,,,
http://purl.obolibrary.org/obo/MA_0000360,MA:0000360,MA:0000360,liver lobe,,,,
http://purl.obolibrary.org/obo/MA_0001264,MA:0001264,MA:0001264,outer canthus,,,,
http://purl.obolibrary.org/obo/MA_0002168,MA:0002168,MA:0002168,maternal placental vein,,,,
http://purl.obolibrary.org/obo/MA_0000170,MA:0000170,MA:0000170,forebrain,,,,
http://purl.obolibrary.org/obo/MA_0001074,MA:0001074,MA:0001074,parabigeminal nucleus,,,,
http://purl.obolibrary.org/obo/MA_0003211,MA:0003211,MA:0003211,duodenum muscularis,,,,
http://purl.obolibrary.org/obo/MA_0002960,MA:0002960,MA:0002960,hyoid bone lesser horn,,,,
http://purl.obolibrary.org/obo/MA_0002770,MA:0002770,MA:0002770,semicircular duct ampulla,,,,
http://purl.obolibrary.org/obo/MA_0003021,MA:0003021,MA:0003021,ureteropelvic junction,,,,
http://purl.obolibrary.org/obo/MA_0002580,MA:0002580,MA:0002580,part of afferent arteriole forming juxtaglomerular complex,,,,
http://purl.obolibrary.org/obo/MA_0002390,MA:0002390,MA:0002390,temporalis,,,,
http://purl.obolibrary.org/obo/MA_0000703,MA:0000703,MA:0000703,arterial system endothelium,,,,
http://purl.obolibrary.org/obo/MA_0000513,MA:0000513,MA:0000513,trunk connective tissue,,,,
http://purl.obolibrary.org/obo/MA_0001417,MA:0001417,MA:0001417,rib tubercle,,,,
http://purl.obolibrary.org/obo/MA_0000323,MA:0000323,MA:0000323,alimentary system,,,,
http://purl.obolibrary.org/obo/MA_0001227,MA:0001227,MA:0001227,auricular cartilage,,,,
http://purl.obolibrary.org/obo/MA_0000133,MA:0000133,MA:0000133,cerebral hemisphere,,,,
http://purl.obolibrary.org/obo/MA_0001037,MA:0001037,MA:0001037,gigantocellular reticular nucleus,,,,
http://purl.obolibrary.org/obo/MA_0003193,MA:0003193,MA:0003193,ventricular layer,,,,
http://purl.obolibrary.org/obo/MA_0001969,MA:0001969,MA:0001969,hyoid artery,,,,
http://purl.obolibrary.org/obo/MA_0000875,MA:0000875,MA:0000875,peripeduncular nucleus,,,,
http://purl.obolibrary.org/obo/MA_0001779,MA:0001779,MA:0001779,left lung respiratory bronchiole,,,,
http://purl.obolibrary.org/obo/MA_0002923,MA:0002923,MA:0002923,central amygdaloid nucleus,,,,
http://purl.obolibrary.org/obo/MA_0000685,MA:0000685,MA:0000685,upper leg nerve,,,,
http://purl.obolibrary.org/obo/MA_0001589,MA:0001589,MA:0001589,submandibular gland,,,,
http://purl.obolibrary.org/obo/MA_0002733,MA:0002733,MA:0002733,endometrium luminal epithelium,,,,
http://purl.obolibrary.org/obo/MA_0000495,MA:0000495,MA:0000495,back connective tissue,,,,
http://purl.obolibrary.org/obo/MA_0001399,MA:0001399,MA:0001399,floating rib,,,,
http://purl.obolibrary.org/obo/MA_0002543,MA:0002543,MA:0002543,enamel,,,,
http://purl.obolibrary.org/obo/MA_0002353,MA:0002353,MA:0002353,pectineus,,,,
http://purl.obolibrary.org/obo/MA_0002163,MA:0002163,MA:0002163,left hepatico-cardiac vein,,,,
http://purl.obolibrary.org/obo/MA_0003156,MA:0003156,MA:0003156,axial skeleton lumbar region,,,,
http://purl.obolibrary.org/obo/MA_0000838,MA:0000838,MA:0000838,dorsomedial hypothalamic nucleus,,,,
http://purl.obolibrary.org/obo/MA_0000648,MA:0000648,MA:0000648,foot digit muscle,,,,
http://purl.obolibrary.org/obo/MA_0000458,MA:0000458,MA:0000458,hand digit 5,,,,
http://purl.obolibrary.org/obo/MA_0001602,MA:0001602,MA:0001602,lower jaw molar,,,,
http://purl.obolibrary.org/obo/MA_0002506,MA:0002506,MA:0002506,cerumen,,,,
http://purl.obolibrary.org/obo/MA_0000268,MA:0000268,MA:0000268,eyelid,,,,
http://purl.obolibrary.org/obo/MA_0001412,MA:0001412,MA:0001412,rib 12,,,,
http://purl.obolibrary.org/obo/MA_0002316,MA:0002316,MA:0002316,hand lumbrical muscle,,,,
http://purl.obolibrary.org/obo/MA_0000078,MA:0000078,MA:0000078,endocardial cushion,,,,
http://purl.obolibrary.org/obo/MA_0001222,MA:0001222,MA:0001222,tympanic cavity nerves,,,,
http://purl.obolibrary.org/obo/MA_0002126,MA:0002126,MA:0002126,proper palmar vein,,,,
http://purl.obolibrary.org/obo/MA_0001032,MA:0001032,MA:0001032,vestibular VIII nucleus,,,,
http://purl.obolibrary.org/obo/MA_0001964,MA:0001964,MA:0001964,hindlimb digital arteries,,,,
http://purl.obolibrary.org/obo/MA_0003119,MA:0003119,MA:0003119,alveolar process,,,,
http://purl.obolibrary.org/obo/MA_0002868,MA:0002868,MA:0002868,skeletal muscle connective tissue,,,,
http://purl.obolibrary.org/obo/MA_0000870,MA:0000870,MA:0000870,medial geniculate nucleus,,,,
http://purl.obolibrary.org/obo/MA_0001774,MA:0001774,MA:0001774,terminal bronchiole epithelium,,,,
http://purl.obolibrary.org/obo/MA_0002678,MA:0002678,MA:0002678,filiform papilla,,,,
http://purl.obolibrary.org/obo/MA_0000680,MA:0000680,MA:0000680,lower leg skin,,,,
http://purl.obolibrary.org/obo/MA_0001584,MA:0001584,MA:0001584,palatine gland,,,,
http://purl.obolibrary.org/obo/MA_0000490,MA:0000490,MA:0000490,outflow tract endothelium,,,,
http://purl.obolibrary.org/obo/MA_0002488,MA:0002488,MA:0002488,parietal pleura,,,,
http://purl.obolibrary.org/obo/MA_0001394,MA:0001394,MA:0001394,hand middle phalanx,,,,
http://purl.obolibrary.org/obo/MA_0002298,MA:0002298,MA:0002298,flexor carpi ulnaris,,,,
http://purl.obolibrary.org/obo/MA_0003151,MA:0003151,MA:0003151,tooth epithelium,,,,
http://purl.obolibrary.org/obo/MA_0001927,MA:0001927,MA:0001927,left common carotid artery,,,,
http://purl.obolibrary.org/obo/MA_0000833,MA:0000833,MA:0000833,hypothalamus lateral zone,,,,
http://purl.obolibrary.org/obo/MA_0001737,MA:0001737,MA:0001737,prostate gland epithelium,,,,
http://purl.obolibrary.org/obo/MA_0000643,MA:0000643,MA:0000643,foot bone,,,,
http://purl.obolibrary.org/obo/MA_0001547,MA:0001547,MA:0001547,large intestine smooth muscle,,,,
http://purl.obolibrary.org/obo/MA_0000453,MA:0000453,MA:0000453,metacarpo-phalangeal joint,,,,
http://purl.obolibrary.org/obo/MA_0001357,MA:0001357,MA:0001357,radius,,,,
http://purl.obolibrary.org/obo/MA_0002501,MA:0002501,MA:0002501,plasma,,,,
http://purl.obolibrary.org/obo/MA_0000263,MA:0000263,MA:0000263,choroid,,,,
http://purl.obolibrary.org/obo/MA_0001167,MA:0001167,MA:0001167,femoral nerve,,,,
http://purl.obolibrary.org/obo/MA_0002311,MA:0002311,MA:0002311,gracilis,,,,
http://purl.obolibrary.org/obo/MA_0000073,MA:0000073,MA:0000073,heart atrium,,,,
http://purl.obolibrary.org/obo/MA_0002121,MA:0002121,MA:0002121,common palmar digital vein,,,,
http://purl.obolibrary.org/obo/MA_0003114,MA:0003114,MA:0003114,tracheal bifurcation,,,,
http://purl.obolibrary.org/obo/MA_0002863,MA:0002863,MA:0002863,internal elastic membrane,,,,
http://purl.obolibrary.org/obo/MA_0002673,MA:0002673,MA:0002673,thymus lymphoid tissue,,,,
http://purl.obolibrary.org/obo/MA_0002483,MA:0002483,MA:0002483,heart blood vessel,,,,
http://purl.obolibrary.org/obo/MA_0002293,MA:0002293,MA:0002293,extensor digitorum communis,,,,
http://purl.obolibrary.org/obo/MA_0000606,MA:0000606,MA:0000606,upper arm muscle,,,,
http://purl.obolibrary.org/obo/MA_0000416,MA:0000416,MA:0000416,alveolar system,,,,
http://purl.obolibrary.org/obo/MA_0000226,MA:0000226,MA:0000226,sympathetic ganglion,,,,
http://purl.obolibrary.org/obo/MA_0000036,MA:0000036,MA:0000036,elbow,,,,
http://purl.obolibrary.org/obo/MA_0003096,MA:0003096,MA:0003096,left hepatic artery,,,,
http://purl.obolibrary.org/obo/MA_0000968,MA:0000968,MA:0000968,anterior olfactory nucleus,,,,
http://purl.obolibrary.org/obo/MA_0000778,MA:0000778,MA:0000778,arrector pili smooth muscle,,,,
http://purl.obolibrary.org/obo/MA_0001922,MA:0001922,MA:0001922,brachiocephalic trunk,,,,
http://purl.obolibrary.org/obo/MA_0002826,MA:0002826,MA:0002826,iris epithelium,,,,
http://purl.obolibrary.org/obo/MA_0000588,MA:0000588,MA:0000588,neck nerve,,,,
http://purl.obolibrary.org/obo/MA_0001732,MA:0001732,MA:0001732,vagina sebaceous gland,,,,
http://purl.obolibrary.org/obo/MA_0000398,MA:0000398,MA:0000398,efferent duct,,,,
http://purl.obolibrary.org/obo/MA_0002636,MA:0002636,MA:0002636,lower urinary tract,,,,
http://purl.obolibrary.org/obo/MA_0001542,MA:0001542,MA:0001542,descending colon,,,,
http://purl.obolibrary.org/obo/MA_0002446,MA:0002446,MA:0002446,gustatory system,,,,
http://purl.obolibrary.org/obo/MA_0001352,MA:0001352,MA:0001352,medial cuneiform,,,,
http://purl.obolibrary.org/obo/MA_0002256,MA:0002256,MA:0002256,vein of vesicular gland,,,,
http://purl.obolibrary.org/obo/MA_0001162,MA:0001162,MA:0001162,internal carotid nerve plexus,,,,
http://purl.obolibrary.org/obo/MA_0002066,MA:0002066,MA:0002066,thyroid artery,,,,
http://purl.obolibrary.org/obo/MA_0003249,MA:0003249,MA:0003249,female inguinal canal,,,,
http://purl.obolibrary.org/obo/MA_0002998,MA:0002998,MA:0002998,nephrogenic interstitium,,,,
http://purl.obolibrary.org/obo/MA_0003059,MA:0003059,MA:0003059,buccal pouch,,,,
http://purl.obolibrary.org/obo/MA_0000601,MA:0000601,MA:0000601,lower arm nerve,,,,
http://purl.obolibrary.org/obo/MA_0001505,MA:0001505,MA:0001505,joint of girdle,,,,
http://purl.obolibrary.org/obo/MA_0000411,MA:0000411,MA:0000411,testis,,,,
http://purl.obolibrary.org/obo/MA_0002409,MA:0002409,MA:0002409,lower respiratory tract connective tissue,,,,
http://purl.obolibrary.org/obo/MA_0001315,MA:0001315,MA:0001315,retina outer nuclear layer,,,,
http://purl.obolibrary.org/obo/MA_0002219,MA:0002219,MA:0002219,left spermatic vein,,,,
http://purl.obolibrary.org/obo/MA_0000221,MA:0000221,MA:0000221,autonomic nerve plexus,,,,
http://purl.obolibrary.org/obo/MA_0001125,MA:0001125,MA:0001125,spinal cord ependymal layer,,,,
http://purl.obolibrary.org/obo/MA_0002029,MA:0002029,MA:0002029,superior external pudendal artery,,,,
http://purl.obolibrary.org/obo/MA_0000031,MA:0000031,MA:0000031,chest,,,,
http://purl.obolibrary.org/obo/MA_0003091,MA:0003091,MA:0003091,axillary fat pad,,,,
http://purl.obolibrary.org/obo/MA_0000963,MA:0000963,MA:0000963,lateral ventricle choroid plexus stroma,,,,
http://purl.obolibrary.org/obo/MA_0001867,MA:0001867,MA:0001867,superior sagittal sinus,,,,
http://purl.obolibrary.org/obo/MA_0000773,MA:0000773,MA:0000773,lingual tonsillar tissue,,,,
http://purl.obolibrary.org/obo/MA_0001677,MA:0001677,MA:0001677,loop of henle ascending limb thick segment,,,,
http://purl.obolibrary.org/obo/MA_0002821,MA:0002821,MA:0002821,trochanter,,,,
http://purl.obolibrary.org/obo/MA_0000583,MA:0000583,MA:0000583,neck blood vessel,,,,
http://purl.obolibrary.org/obo/MA_0001487,MA:0001487,MA:0001487,mandible,,,,
http://purl.obolibrary.org/obo/MA_0002631,MA:0002631,MA:0002631,kidney pelvis smooth muscle,,,,
http://purl.obolibrary.org/obo/MA_0000393,MA:0000393,MA:0000393,uterine horn,,,,
http://purl.obolibrary.org/obo/MA_0001297,MA:0001297,MA:0001297,lacrimal gland epithelium,,,,
http://purl.obolibrary.org/obo/MA_0002441,MA:0002441,MA:0002441,cardiac muscle tissue,,,,
http://purl.obolibrary.org/obo/MA_0002251,MA:0002251,MA:0002251,vaginal vein,,,,
http://purl.obolibrary.org/obo/MA_0002061,MA:0002061,MA:0002061,temporal artery,,,,
http://purl.obolibrary.org/obo/MA_0003244,MA:0003244,MA:0003244,suspensory ligament of ovary,,,,
http://purl.obolibrary.org/obo/MA_0002993,MA:0002993,MA:0002993,tendo calcaneus,,,,
http://purl.obolibrary.org/obo/MA_0003054,MA:0003054,MA:0003054,auricular vein,,,,
http://purl.obolibrary.org/obo/MA_0000926,MA:0000926,MA:0000926,anterior division of bed nucleus of stria terminalis,,,,
http://purl.obolibrary.org/obo/MA_0000736,MA:0000736,MA:0000736,cervical lymph node,,,,
http://purl.obolibrary.org/obo/MA_0000546,MA:0000546,MA:0000546,pelvis skin,,,,
http://purl.obolibrary.org/obo/MA_0000356,MA:0000356,MA:0000356,gall bladder,,,,
http://purl.obolibrary.org/obo/MA_0001500,MA:0001500,MA:0001500,syndesmosis,,,,
http://purl.obolibrary.org/obo/MA_0002404,MA:0002404,MA:0002404,zygomaticus,,,,
http://purl.obolibrary.org/obo/MA_0000166,MA:0000166,MA:0000166,smooth muscle tissue,,,,
http://purl.obolibrary.org/obo/MA_0001310,MA:0001310,MA:0001310,retina ganglion cell layer,,,,
http://purl.obolibrary.org/obo/MA_0002214,MA:0002214,MA:0002214,rostral auricular vein,,,,
http://purl.obolibrary.org/obo/MA_0001120,MA:0001120,MA:0001120,spinal cord basal nucleus,,,,
http://purl.obolibrary.org/obo/MA_0002024,MA:0002024,MA:0002024,principal artery to forelimb,,,,
http://purl.obolibrary.org/obo/MA_0003207,MA:0003207,MA:0003207,duodenum mucosa,,,,
http://purl.obolibrary.org/obo/MA_0002956,MA:0002956,MA:0002956,omental fat pad,,,,
http://purl.obolibrary.org/obo/MA_0001862,MA:0001862,MA:0001862,trachea epithelium,,,,
http://purl.obolibrary.org/obo/MA_0002766,MA:0002766,MA:0002766,accessory olfactory bulb mitral cell layer,,,,
http://purl.obolibrary.org/obo/MA_0003017,MA:0003017,MA:0003017,apex of heart ventricle,,,,
http://purl.obolibrary.org/obo/MA_0001672,MA:0001672,MA:0001672,proximal convoluted tubule straight part,,,,
http://purl.obolibrary.org/obo/MA_0002576,MA:0002576,MA:0002576,atrioventricular bundle,,,,
